# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.16.0
#@/tick	82628
#@/user_id	mac_double_pinyin_fly
li rong hao 	李榮浩	c=1 d=3.6401e-53 t=82628
li ru 	例如	c=1 d=2.26456e-28 t=82628
li run 	利潤	c=3 d=7.03347e-08 t=82628
li sheng 	厲聲	c=1 d=8.46082e-64 t=82628
li shi 	歷史	c=6 d=2.40963e-08 t=82628
li shi jin cheng 	歷史進程	c=1 d=2.55503e-36 t=82628
li shui 	麗水	c=1 d=1.00796e-05 t=82628
li tai 	梨泰	c=1 d=4.00232e-22 t=82628
li wu 	禮物	c=2 d=3.06694e-08 t=82628
li xi 	利息	c=1 d=4.60219e-18 t=82628
li xian long 	李顯龍	c=1 d=1.25075e-44 t=82628
li xiang 	理想	c=2 d=7.98788e-05 t=82628
li xiang guo 	理想國	c=1 d=5.65911e-09 t=82628
li yong 	利用	c=1 d=6.91771e-48 t=82628
li you 	理由	c=3 d=0.000863083 t=82628
li yu 	俚語	c=1 d=3.46869e-15 t=82628
li zhi 	荔枝	c=1 d=6.47443e-63 t=82628
li zhi 	離職	c=18 d=0.24899 t=82628
li zi 	例子	c=22 d=0.111948 t=82628
lian 	練	c=2 d=5.14711e-11 t=82628
lian 	聯	c=5 d=6.5073e-05 t=82628
lian 	臉	c=3 d=1.08439e-12 t=82628
lian 	連	c=10 d=4.43936e-06 t=82628
lian he 	聯合	c=1 d=1.55805e-11 t=82628
lian he guo 	聯合國	c=1 d=1.3547e-42 t=82628
lian hua 	聯華	c=0 d=1.80362e-28 t=82628
lian hua 	蓮花	c=1 d=1.72426e-27 t=82628
lian hua shan 	蓮花山	c=3 d=0.000210779 t=82628
lian jie 	連接	c=3 d=1.06271e-39 t=82628
lian jie 	鏈接	c=18 d=0.645287 t=82628
lian jie chu 	連接處	c=1 d=0.537945 t=82628
lian luo 	聯絡	c=1 d=6.31606e-07 t=82628
lian meng 	聯盟	c=2 d=2.87521e-72 t=82628
lian qi lai 	連起來	c=1 d=1.34369e-93 t=82628
lian qin 	練琴	c=1 d=2.41781e-63 t=82628
lian shang 	連上	c=2 d=1.50002e-35 t=82628
lian suo 	聯鎖	c=1 d=8.10972e-36 t=82628
lian suo 	連鎖	c=3 d=2.86671e-29 t=82628
lian tiao 	鏈條	c=1 d=1.08439e-12 t=82628
lian tong 	聯通	c=4 d=1.46736e-33 t=82628
lian wang 	聯網	c=2 d=6.62501e-10 t=82628
lian xi 	練習	c=3 d=9.40773e-18 t=82628
lian xi 	聯繫	c=34 d=0.000223756 t=82628
lian xiang 	聯想	c=2 d=1.82839e-11 t=82628
lian xu 	連續	c=1 d=1.58079e-05 t=82628
lian yin 	聯姻	c=1 d=1.98048e-98 t=82628
lian zi 	練字	c=1 d=2.10422e-17 t=82628
liang 	亮	c=2 d=1.26555e-06 t=82628
liang 	倆	c=4 d=8.0487e-06 t=82628
liang 	兩	c=12 d=0.27527 t=82628
liang 	樑	c=1 d=5.24897e-65 t=82628
liang 	量	c=8 d=0.149569 t=82628
liang bi 	兩筆	c=1 d=1.7573e-15 t=82628
liang bian 	兩邊	c=3 d=1.98478e-06 t=82628
liang chu 	兩處	c=1 d=6.42072e-112 t=82628
liang ci 	兩次	c=3 d=1.28204e-84 t=82628
liang dian 	兩點	c=7 d=4.76368e-12 t=82628
liang du 	亮度	c=1 d=3.2409e-10 t=82628
liang fen 	兩份	c=1 d=0.239309 t=82628
liang fen zhong 	兩分鐘	c=5 d=7.86896e-05 t=82628
liang ge 	兩個	c=106 d=0.871453 t=82628
liang ge ren 	兩個人	c=3 d=1.17084e-32 t=82628
liang hang 	兩行	c=1 d=2.09681e-93 t=82628
liang hua 	量化	c=12 d=0.00140885 t=82628
liang hui 	兩會	c=1 d=2.20715e-20 t=82628
liang jia 	兩家	c=1 d=2.43339e-21 t=82628
liang kuai 	涼快	c=1 d=1.24333e-121 t=82628
liang lie 	兩列	c=1 d=0.00657158 t=82628
liang meng 	梁孟	c=1 d=1.10701e-49 t=82628
liang nian 	兩年	c=2 d=9.38154e-44 t=82628
liang shi 	糧食	c=1 d=2.10022e-24 t=82628
liang tai 	兩臺	c=2 d=5.81251e-37 t=82628
liang tian 	兩天	c=2 d=0.0247235 t=82628
liang tiao 	兩條	c=1 d=8.16981e-64 t=82628
liang tou 	兩頭	c=4 d=9.29422e-81 t=82628
liang wei 	兩位	c=18 d=0.00360007 t=82628
liang wen yin 	梁文音	c=1 d=8.63377e-08 t=82628
liang xiao shi 	兩小時	c=1 d=8.65759e-11 t=82628
liang zhang 	兩張	c=1 d=2.72013e-08 t=82628
liang zhe 	兩者	c=5 d=2.14089e-14 t=82628
liang zhi 	兩隻	c=1 d=0.287941 t=82628
liang zhong 	兩種	c=5 d=5.30387e-11 t=82628
liang zhou 	兩週	c=5 d=2.99172e-10 t=82628
liang zi 	量子	c=1 d=2.47683e-82 t=82628
liang zu 	兩組	c=1 d=9.68599e-08 t=82628
liao 	聊	c=34 d=1.10342 t=82628
liao guo 	聊過	c=1 d=3.14619e-14 t=82628
liao jie 	瞭解	c=32 d=0.0158447 t=82628
liao liao 	聊聊	c=3 d=1.60939e-10 t=82628
liao liao tian 	聊聊天	c=1 d=3.38939e-37 t=82628
liao tian 	聊天	c=5 d=4.89692e-13 t=82628
lie 	列	c=13 d=0.00123199 t=82628
lie biao 	列表	c=6 d=3.14483e-06 t=82628
lie chu 	列出	c=1 d=8.71136e-25 t=82628
lie chu lai 	列出來	c=1 d=4.84985e-17 t=82628
lie ma 	烈馬	c=1 d=1.74035e-48 t=82628
lie tou 	獵頭	c=6 d=1.60136e-10 t=82628
lie yi xia 	列一下	c=1 d=2.6297e-22 t=82628
lin 	林	c=8 d=0.000235217 t=82628
lin 	磷	c=1 d=2.18096e-56 t=82628
lin 	臨	c=1 d=2.18795e-123 t=82628
lin an 	臨安	c=1 d=3.71426e-55 t=82628
lin ba 	淋巴	c=1 d=4.87499e-19 t=82628
lin shi 	臨時	c=7 d=4.98996e-09 t=82628
ling 	凌	c=1 d=3.30008e-17 t=82628
ling 	另	c=16 d=0.00180897 t=82628
ling 	玲	c=1 d=0.822834 t=82628
ling 	零	c=5 d=6.18292e-05 t=82628
ling 	靈	c=2 d=1.77293e-22 t=82628
ling 	領	c=13 d=4.23306e-05 t=82628
ling chen 	凌晨	c=3 d=5.19599e-26 t=82628
ling dao 	領導	c=3 d=4.77969e-37 t=82628
ling dong 	靈動	c=1 d=2.20768e-111 t=82628
ling huo 	靈活	c=2 d=3.6748e-47 t=82628
ling ke 	領克	c=8 d=0.00332928 t=82628
ling li 	伶俐	c=1 d=0.039955 t=82628
ling mu 	鈴木	c=1 d=3.5118e-72 t=82628
ling pao 	零跑	c=1 d=1.46124e-21 t=82628
ling ren 	令人	c=1 d=9.42696e-42 t=82628
ling shi 	零食	c=2 d=4.00163e-20 t=82628
ling shi 	靈石	c=0 d=1.96297e-24 t=82628
ling shi lu 	靈石路	c=5 d=1.31743e-08 t=82628
ling shou 	零售	c=1 d=7.10416e-08 t=82628
ling wai 	另外	c=83 d=0.0818767 t=82628
ling xian 	領銜	c=1 d=1.62163e-11 t=82628
ling yi 	另一	c=0 d=2.78899e-09 t=82628
ling yi ban 	另一半	c=2 d=2.43355e-48 t=82628
ling yi ge 	另一個	c=10 d=3.30177e-23 t=82628
ling yi zhang 	另一張	c=1 d=2.80297e-08 t=82628
ling yi zhong 	另一種	c=1 d=4.14911e-34 t=82628
ling yu 	領域	c=1 d=1.2222e-37 t=82628
ling zhi 	靈智	c=1 d=3.25095e-17 t=82628
liu 	六	c=4 d=1.22203e-06 t=82628
liu 	劉	c=3 d=2.46086e-06 t=82628
liu 	流	c=4 d=1.10288e-05 t=82628
liu 	留	c=36 d=0.00270122 t=82628
liu bing xie 	溜冰鞋	c=1 d=1.78192e-61 t=82628
liu cheng 	流程	c=32 d=0.00217118 t=82628
liu cheng hai shi 	流程還是	c=1 d=3.31323e-05 t=82628
liu da 	溜達	c=1 d=2.2525e-24 t=82628
liu gan 	流感	c=4 d=2.43049e-07 t=82628
liu lan qi 	瀏覽器	c=4 d=6.32578e-13 t=82628
liu lang 	流浪	c=2 d=6.98833e-88 t=82628
liu li 	琉璃	c=1 d=0.0330412 t=82628
liu liang 	流量	c=2 d=1.08197e-15 t=82628
liu qiu 	琉球	c=2 d=0.0996188 t=82628
liu su 	流速	c=2 d=0.000404953 t=82628
liu xiang 	流向	c=2 d=2.2301e-07 t=82628
liu xing 	流行	c=1 d=9.97891e-35 t=82628
liu xue 	留學	c=1 d=2.2022e-23 t=82628
liu yan 	留言	c=5 d=2.34164e-10 t=82628
liu yang 	劉洋	c=4 d=1.57629e-16 t=82628
liu yue 	六月	c=1 d=9.87998e-06 t=82628
liu zhe 	留着	c=3 d=2.63786e-29 t=82628
lo 	咯	c=27 d=0.0323869 t=82628
long 	龍	c=7 d=5.83046e-07 t=82628
long ge 	龍哥	c=1 d=1.20277e-25 t=82628
long hu 	龍湖	c=1 d=2.69023e-25 t=82628
long jing 	龍井	c=1 d=2.1586e-23 t=82628
long kou 	龍口	c=1 d=1.50836e-12 t=82628
long nian 	龍年	c=2 d=5.92641e-27 t=82628
long wang 	龍王	c=2 d=7.67394e-55 t=82628
long xia 	龍蝦	c=1 d=1.30859e-17 t=82628
long yan 	龍眼	c=2 d=1.43153e-44 t=82628
long zhi meng 	龍之夢	c=2 d=0.125556 t=82628
long zhou 	龍舟	c=1 d=9.83007e-64 t=82628
lou 	摟	c=1 d=2.02516e-37 t=82628
lou 	樓	c=29 d=0.121238 t=82628
lou 	漏	c=4 d=0.130681 t=82628
lou diao 	漏掉	c=6 d=2.55063e-07 t=82628
lou dong 	漏洞	c=1 d=2.02206e-19 t=82628
lou shang 	樓上	c=1 d=1.42833e-47 t=82628
lou xia 	樓下	c=1 d=2.09736e-08 t=82628
lu 	爐	c=1 d=1.58953e-11 t=82628
lu 	盧	c=2 d=1.47337e-30 t=82628
lu 	路	c=9 d=3.54611e-10 t=82628
lu 	錄	c=0 d=1.52182e-88 t=82628
lu 	陸	c=5 d=1.28303e-06 t=82628
lu 	魯	c=1 d=4.40314e-86 t=82628
lu deng 	路燈	c=3 d=1.31993e-09 t=82628
lu guo 	路過	c=4 d=1.01191e-51 t=82628
lu hu 	路虎	c=1 d=3.0057e-06 t=82628
lu jing 	路徑	c=3 d=4.78512e-06 t=82628
lu lao shi 	盧老師	c=1 d=1.27767e-118 t=82628
lu lao shi 	陸老師	c=1 d=4.49559e-07 t=82628
lu lu xu xu 	陸陸續續	c=1 d=4.95424e-91 t=82628
lu pai 	鹿牌	c=1 d=2.13748e-25 t=82628
lu ru 	錄入	c=1 d=2.11032e-51 t=82628
lu shang 	路上	c=4 d=2.81702e-08 t=82628
lu wei 	蘆葦	c=1 d=8.98066e-89 t=82628
lu xian 	路線	c=5 d=2.82432e-09 t=82628
lu xiang 	錄像	c=1 d=4.40764e-98 t=82628
lu yi 	路易	c=1 d=1.00732e-115 t=82628
lu you 	路由	c=3 d=2.94008e-11 t=82628
luan 	亂	c=4 d=1.0209e-08 t=82628
luan ma 	亂碼	c=2 d=3.72881e-34 t=82628
luan shuo 	亂說	c=1 d=3.08809e-30 t=82628
luan tian 	亂填	c=1 d=1.29376e-30 t=82628
lun 	論	c=1 d=9.46877e-94 t=82628
lun 	輪	c=2 d=6.69571e-76 t=82628
lun du 	輪渡	c=1 d=2.58967e-18 t=82628
lun dun 	倫敦	c=1 d=8.50522e-08 t=82628
lun hua 	輪滑	c=1 d=2.31511e-23 t=82628
lun liu 	輪流	c=1 d=5.3886e-21 t=82628
lun wen 	論文	c=3 d=1.7452e-22 t=82628
lun zheng 	論證	c=1 d=9.37137e-90 t=82628
lun zi 	輪子	c=2 d=0.0801526 t=82628
luo 	洛	c=1 d=3.24928e-11 t=82628
luo 	羅	c=3 d=1.83437e-20 t=82628
luo di 	落地	c=1 d=2.16029e-91 t=82628
luo dian 	羅店	c=2 d=4.05796e-08 t=82628
luo hu 	落戶	c=1 d=5.04347e-07 t=82628
luo ji 	羅技	c=3 d=5.59595e-24 t=82628
luo ji 	邏輯	c=18 d=5.18521e-06 t=82628
luo ke xi de 	洛克希德	c=1 d=1.78325e-11 t=82628
luo mao 	螺帽	c=3 d=4.70737e-84 t=82628
luo nan zhong xin xiao 	羅南中心校	c=1 d=4.71167e-118 t=82628
luo ri 	落日	c=1 d=3.18441e-09 t=82628
luo shan ji 	洛杉磯	c=1 d=1.09076e-22 t=82628
luo xi 	羅西	c=2 d=1.60883e-06 t=82628
luo ying 	羅迎	c=1 d=6.81841e-25 t=82628
luo ying lu 	羅迎路	c=3 d=3.9837e-26 t=82628
luo zai 	落在	c=1 d=4.96232e-22 t=82628
lv 	率	c=7 d=4.27924e-15 t=82628
lv 	綠	c=3 d=2.00057e-11 t=82628
lv cha 	綠茶	c=1 d=1.35727e-35 t=82628
lv ka 	綠卡	c=1 d=1.24464e-104 t=82628
lv pai 	綠牌	c=5 d=5.47184e-19 t=82628
lv se 	綠色	c=1 d=3.05021e-120 t=82628
lv shi 	律師	c=1 d=1.50376e-123 t=82628
lv shui 	綠水	c=1 d=2.29527e-10 t=82628
lv xing 	旅行	c=2 d=3.23584e-21 t=82628
lv xing zhe 	旅行者	c=1 d=6.99675e-64 t=82628
lv yan 	鋁鹽	c=1 d=8.5875e-33 t=82628
lv you 	旅遊	c=4 d=2.49245e-09 t=82628
lve 	略	c=1 d=3.46717e-98 t=82628
lve you 	略有	c=1 d=1.9657e-10 t=82628
ma 	嗎	c=1127 d=3.19299 t=82628
ma 	嘛	c=6 d=5.55082e-17 t=82628
ma 	媽	c=2 d=1.1802e-08 t=82628
ma 	碼	c=4 d=0.0253494 t=82628
ma 	馬	c=5 d=0.117068 t=82628
ma 	麻	c=1 d=1.12146e-25 t=82628
ma dang lu 	馬當路	c=3 d=1.94108e-25 t=82628
ma ding 	馬丁	c=1 d=1.79219e-11 t=82628
ma du gong 	馬督工	c=2 d=1.12588e-34 t=82628
ma fan 	麻煩	c=49 d=0.839457 t=82628
ma huang su 	麻黃素	c=1 d=4.42248e-20 t=82628
ma jia 	馬甲	c=1 d=2.02343e-27 t=82628
ma jiang 	麻將	c=3 d=9.8679e-21 t=82628
ma jie 	馬傑	c=1 d=5.42318e-08 t=82628
ma jie ke 	馬傑克	c=2 d=1.7558e-05 t=82628
ma ke 	馬克	c=2 d=3.10293e-48 t=82628
ma la song 	馬拉松	c=1 d=4.4834e-122 t=82628
ma lai 	馬來	c=1 d=1.1949e-36 t=82628
ma lai xi ya 	馬來西亞	c=1 d=1.10303e-36 t=82628
ma li ao 	馬里奧	c=2 d=1.64783e-23 t=82628
ma lu 	馬路	c=2 d=3.81685e-15 t=82628
ma qi duo 	瑪奇朵	c=0 d=9.66592e-14 t=82628
ma shang 	馬上	c=32 d=6.41108e-06 t=82628
ma xi 	馬戲	c=2 d=5.89282e-74 t=82628
ma xi cheng 	馬戲城	c=3 d=1.03133e-10 t=82628
ma yi 	螞蟻	c=1 d=2.78351e-73 t=82628
mai 	埋	c=1 d=3.18355e-94 t=82628
mai 	買	c=61 d=0.443774 t=82628
mai 	賣	c=10 d=0.0953777 t=82628
mai ben 	邁奔	c=1 d=2.19667e-111 t=82628
mai bu qi 	買不起	c=0 d=1.10303e-37 t=82628
mai bu qi mai bu qi 	買不起買不起	c=1 d=1.10856e-36 t=82628
mai chu 	賣出	c=5 d=0.498548 t=82628
mai dong 	脈動	c=1 d=3.26436e-36 t=82628
mai e 	賣惡	c=0 d=1.23704e-33 t=82628
mai fang 	買房	c=2 d=8.45853e-82 t=82628
mai mai 	買買	c=0 d=5.24824e-35 t=82628
mai mai mai 	買買買	c=1 d=5.27455e-34 t=82628
mai piao 	買票	c=1 d=9.70745e-34 t=82628
mai ru 	買入	c=5 d=0.545126 t=82628
mai shu 	買書	c=2 d=8.76393e-28 t=82628
mai yao 	買藥	c=1 d=1.12455e-28 t=82628
mai zou 	買走	c=1 d=3.99878e-41 t=82628
man 	慢	c=12 d=0.00670434 t=82628
man 	滿	c=9 d=4.57456e-06 t=82628
man 	蠻	c=13 d=1.75253e-12 t=82628
man chang 	漫長	c=1 d=1.19258e-72 t=82628
man da 	蠻大	c=1 d=5.84138e-29 t=82628
man duo 	滿舵	c=1 d=2.21046e-67 t=82628
man han 	滿漢	c=1 d=0.0547488 t=82628
man hao 	蠻好	c=1 d=4.6573e-11 t=82628
man hua 	漫畫	c=8 d=4.61096e-11 t=82628
man jiang hong 	滿江紅	c=1 d=3.02675e-88 t=82628
man man 	慢慢	c=1 d=2.50409e-05 t=82628
man yi 	滿意	c=2 d=9.50844e-55 t=82628
man you 	漫遊	c=2 d=4.36644e-17 t=82628
man zhu 	滿煮	c=1 d=3.1186e-28 t=82628
man zu 	滿足	c=3 d=1.61438e-17 t=82628
mang 	忙	c=23 d=1.70902e-10 t=82628
mang 	盲	c=1 d=9.22399e-80 t=82628
mang 	芒	c=1 d=3.82075e-64 t=82628
mang guo 	芒果	c=1 d=2.16831e-17 t=82628
mang zhe 	忙着	c=1 d=1.50497e-15 t=82628
mao 	冒	c=1 d=5.92059e-11 t=82628
mao 	毛	c=1 d=1.14918e-77 t=82628
mao 	貓	c=8 d=0.166127 t=82628
mao bing 	毛病	c=2 d=3.4837e-07 t=82628
mao ci 	毛刺	c=1 d=1.10134e-18 t=82628
mao dun 	矛盾	c=1 d=2.41108e-89 t=82628
mao fan 	冒犯	c=1 d=2.53219e-48 t=82628
mao gou 	貓狗	c=1 d=7.5486e-16 t=82628
mao li lv 	毛利率	c=1 d=2.44476e-17 t=82628
mao mao 	毛毛	c=1 d=4.69276e-12 t=82628
mao mao 	貓貓	c=6 d=4.66935e-12 t=82628
mao rong 	毛絨	c=1 d=7.14319e-43 t=82628
mao si 	貌似	c=55 d=8.19583e-06 t=82628
mao yan 	貓眼	c=2 d=4.52351e-21 t=82628
mao yi 	貿易	c=2 d=4.86908e-55 t=82628
me 	麼	c=49 d=0.0183184 t=82628
mei 	每	c=7 d=9.49904e-14 t=82628
mei 	沒	c=266 d=1.36188 t=82628
mei 	煤	c=3 d=8.71202e-61 t=82628
mei 	眉	c=1 d=5.88905e-07 t=82628
mei 	美	c=24 d=1.46731e-11 t=82628
mei a 	沒啊	c=2 d=6.02255e-06 t=82628
mei ban fa 	沒辦法	c=2 d=2.35002e-52 t=82628
mei bi yao 	沒必要	c=1 d=2.42587e-14 t=82628
mei chi 	沒喫	c=1 d=2.04086e-69 t=82628
mei chu lai 	沒出來	c=0 d=1.15494e-78 t=82628
mei ci 	每次	c=11 d=6.08284e-27 t=82628
mei da 	沒打	c=1 d=1.23591e-80 t=82628
mei dao 	沒到	c=2 d=1.25588e-92 t=82628
mei di 	美的	c=2 d=9.86558e-77 t=82628
mei dian 	沒電	c=1 d=0.0561347 t=82628
mei ding 	沒定	c=1 d=9.96535e-19 t=82628
mei fa 	沒法	c=31 d=0.0281346 t=82628
mei fu 	美服	c=1 d=5.2077e-31 t=82628
mei gai 	沒改	c=2 d=8.10277e-18 t=82628
mei ge 	每個	c=26 d=0.43171 t=82628
mei ge ren 	每個人	c=1 d=3.74979e-20 t=82628
mei ge yue 	每個月	c=2 d=5.53461e-12 t=82628
mei gei 	沒給	c=1 d=1.22486e-92 t=82628
mei gen 	沒跟	c=1 d=2.64398e-115 t=82628
mei gu 	美股	c=1 d=1.35004e-31 t=82628
mei guan 	沒關	c=1 d=2.4617e-10 t=82628
mei guan xi 	沒關係	c=21 d=8.33965e-12 t=82628
mei guo 	美國	c=30 d=2.21194 t=82628
mei hao 	沒好	c=2 d=1.73615e-49 t=82628
mei hao 	美好	c=1 d=1.76239e-49 t=82628
mei huo 	沒貨	c=1 d=3.17662e-39 t=82628
mei huo 	魅惑	c=1 d=3.16078e-39 t=82628
mei jiao 	沒叫	c=1 d=9.38443e-77 t=82628
mei ju 	美劇	c=1 d=1.90976e-82 t=82628
mei kai shi 	沒開始	c=1 d=1.86818e-29 t=82628
mei kan 	沒看	c=3 d=2.73587e-26 t=82628
mei kan dong 	沒看懂	c=1 d=1.96397e-29 t=82628
mei lai 	沒來	c=2 d=2.54323e-11 t=82628
mei lai de ji 	沒來得及	c=1 d=4.91963e-38 t=82628
mei lai yan qu 	眉來眼去	c=1 d=4.52967e-37 t=82628
mei lan 	美蘭	c=4 d=2.02516e-38 t=82628
mei lan hu 	美蘭湖	c=16 d=0.025223 t=82628
mei lin 	美林	c=4 d=2.84221e-15 t=82628
mei long zhen 	梅龍鎮	c=2 d=4.51812e-07 t=82628
mei mei 	美美	c=0 d=2.59549e-16 t=82628
mei mei mei 	美美美	c=1 d=2.6085e-15 t=82628
mei mu 	眉目	c=2 d=4.92147e-13 t=82628
mei na 	沒拿	c=1 d=9.28217e-07 t=82628
mei neng 	沒能	c=1 d=9.52364e-15 t=82628
mei nian 	每年	c=5 d=1.64956e-06 t=82628
mei ou 	美歐	c=1 d=5.95736e-25 t=82628
mei qi 	煤氣	c=1 d=2.08096e-92 t=82628
mei qian 	沒錢	c=1 d=2.34022e-91 t=82628
mei qian 	美簽	c=10 d=0.68729 t=82628
mei qiao 	美僑	c=1 d=3.23838e-89 t=82628
mei ren 	沒人	c=3 d=6.36828e-45 t=82628
mei ren 	美人	c=2 d=4.14558e-24 t=82628
mei sha 	沒啥	c=10 d=2.47963e-08 t=82628
mei shan 	美善	c=1 d=9.91901e-23 t=82628
mei shang 	沒上	c=1 d=7.2771e-85 t=82628
mei shang 	美商	c=1 d=1.00802e-22 t=82628
mei shang hui 	美商會	c=1 d=1.12981e-24 t=82628
mei shen me 	沒什麼	c=6 d=0.00323088 t=82628
mei shi 	沒事	c=40 d=0.0199406 t=82628
mei shi jian 	沒時間	c=1 d=1.04152e-08 t=82628
mei shou dao 	沒收到	c=1 d=5.38219e-07 t=82628
mei shu 	美術	c=1 d=2.69198e-62 t=82628
mei shuo 	沒說	c=2 d=1.01895e-15 t=82628
mei tai 	每臺	c=1 d=8.00992e-08 t=82628
mei ti xing 	沒提醒	c=1 d=6.86683e-20 t=82628
mei tian 	每天	c=2 d=0.00927901 t=82628
mei tian 	沒填	c=1 d=1.36431e-37 t=82628
mei tiao 	每條	c=2 d=1.18877e-05 t=82628
mei wen ti 	沒問題	c=13 d=3.08231e-08 t=82628
mei xi 	沒戲	c=1 d=0.00119453 t=82628
mei xia 	沒下	c=1 d=8.92248e-42 t=82628
mei xiang dao 	沒想到	c=1 d=4.30949e-39 t=82628
mei xie 	沒寫	c=2 d=3.36893e-105 t=82628
mei yi bu 	每一步	c=1 d=2.9654e-53 t=82628
mei yi ge 	每一個	c=2 d=6.71233e-17 t=82628
mei yi xiang 	每一項	c=1 d=1.4442e-30 t=82628
mei yong 	沒用	c=5 d=0.0505395 t=82628
mei you 	沒有	c=337 d=3.8006 t=82628
mei yuan 	美元	c=4 d=1.32381e-06 t=82628
mei yue 	每月	c=5 d=5.81837e-12 t=82628
mei zai 	美在	c=1 d=2.33186e-49 t=82628
mei zhou 	每週	c=6 d=4.31329e-20 t=82628
mei zhou 	湄州	c=2 d=2.76379e-107 t=82628
mei zhu yi dao 	沒注意到	c=1 d=3.2825e-13 t=82628
mei zhuan 	沒轉	c=1 d=1.03506e-23 t=82628
men 	們	c=78 d=0.811833 t=82628
men 	門	c=14 d=1.22836e-08 t=82628
men dian 	門店	c=1 d=3.95899e-41 t=82628
men jin 	門禁	c=1 d=2.69903e-34 t=82628
men kan 	門檻	c=1 d=8.48904e-15 t=82628
men kou 	門口	c=3 d=0.337902 t=82628
men tou 	悶頭	c=1 d=7.38355e-50 t=82628
men zhen 	門診	c=2 d=0.442639 t=82628
meng 	夢	c=2 d=5.29202e-14 t=82628
meng 	艋	c=1 d=5.22846e-19 t=82628
meng fei si 	孟菲斯	c=0 d=1.89076e-83 t=82628
meng fei si tuo 	孟菲斯拖	c=1 d=1.90023e-82 t=82628
meng gu 	蒙古	c=1 d=1.46452e-18 t=82628
meng huan 	夢幻	c=1 d=2.33718e-17 t=82628
meng ji 	猛擊	c=1 d=0.00299743 t=82628
meng mian 	蒙面	c=1 d=9.57432e-48 t=82628
meng yan 	夢魘	c=1 d=3.58835e-61 t=82628
meng zhong ren 	夢中人	c=2 d=0.000143835 t=82628
mi 	密	c=2 d=2.75986e-23 t=82628
mi 	米	c=8 d=0.023052 t=82628
mi 	蜜	c=1 d=1.14306e-73 t=82628
mi an 	迷暗	c=0 d=1.66191e-124 t=82628
mi deng 	冪等	c=3 d=4.90343e-58 t=82628
mi du 	密度	c=1 d=9.4942e-08 t=82628
mi fen 	米粉	c=1 d=8.63348e-37 t=82628
mi gong 	迷宮	c=4 d=1.41685e-11 t=82628
mi gong fan 	迷宮飯	c=2 d=5.96871e-18 t=82628
mi hu you 	米忽悠	c=1 d=7.46815e-37 t=82628
mi huo 	迷惑	c=1 d=0.00298969 t=82628
mi huo xing 	迷惑性	c=1 d=0.0300467 t=82628
mi ji 	密集	c=1 d=1.88337e-36 t=82628
mi ma 	密碼	c=11 d=0.478643 t=82628
mi shan 	米山	c=1 d=6.48236e-48 t=82628
mi shan wu 	米山舞	c=1 d=6.45003e-48 t=82628
mi xin 	迷信	c=1 d=7.06707e-64 t=82628
mi yao 	密鑰	c=1 d=1.14707e-26 t=82628
mian 	免	c=1 d=3.22583e-14 t=82628
mian 	面	c=43 d=0.809442 t=82628
mian ban 	面板	c=2 d=9.66921e-17 t=82628
mian bao 	麪包	c=7 d=0.762061 t=82628
mian fei 	免費	c=6 d=0.156453 t=82628
mian guo 	面過	c=1 d=4.56741e-17 t=82628
mian qiang 	勉強	c=1 d=4.45753e-54 t=82628
mian shi 	面試	c=30 d=0.190835 t=82628
mian shi guan 	面試官	c=2 d=1.18611e-08 t=82628
mian shi guo 	面試過	c=1 d=9.40713e-76 t=82628
mian zhi 	免職	c=1 d=2.97519e-33 t=82628
miao 	妙	c=1 d=5.70007e-35 t=82628
miao 	廟	c=1 d=0.00111378 t=82628
miao 	秒	c=5 d=1.66883e-80 t=82628
miao 	苗	c=1 d=7.79332e-09 t=82628
miao jie 	妙界	c=1 d=4.07193e-19 t=82628
miao shu 	描述	c=13 d=1.55778e-09 t=82628
mie 	滅	c=1 d=1.16381e-20 t=82628
mie ba 	滅霸	c=1 d=3.43359e-13 t=82628
min 	民	c=1 d=1.26591e-68 t=82628
min guo 	民國	c=1 d=1.6794e-11 t=82628
min hang 	閔行	c=2 d=8.35109e-38 t=82628
min jie 	敏捷	c=6 d=3.94473e-28 t=82628
min rui 	敏銳	c=1 d=2.32909e-35 t=82628
min sheng 	民生	c=1 d=8.91974e-09 t=82628
min su 	民宿	c=3 d=0.0800928 t=82628
min zhu 	民主	c=2 d=1.93079e-05 t=82628
min zhu dang 	民主黨	c=1 d=1.63961e-23 t=82628
ming 	名	c=16 d=3.87259e-07 t=82628
ming 	命	c=2 d=9.03212e-68 t=82628
ming 	明	c=13 d=6.13253e-13 t=82628
ming 	鳴	c=1 d=6.38109e-98 t=82628
ming bai 	明白	c=11 d=0.895834 t=82628
ming chao 	明朝	c=2 d=1.90696e-06 t=82628
ming ci 	名詞	c=2 d=3.81242e-09 t=82628
ming dan 	名單	c=3 d=2.8753e-43 t=82628
ming e 	名額	c=1 d=5.89852e-114 t=82628
ming fu qi shi 	名副其實	c=1 d=5.60184e-07 t=82628
ming gu wu 	名古屋	c=1 d=1.92246e-13 t=82628
ming ling 	命令	c=6 d=0.000267873 t=82628
ming ming 	命名	c=5 d=1.05252e-14 t=82628
ming ming 	明明	c=1 d=1.75455e-26 t=82628
ming nian 	明年	c=17 d=5.13295e-08 t=82628
ming que 	明確	c=8 d=0.178173 t=82628
ming tian 	明天	c=205 d=0.836655 t=82628
